BILL DATE,BILL TIME,INVOICE NO,ITEM NAME,QTY,GROSS AMT,NETT AMT,BRANCH NAME,PAYMENT TYPE,PAYMENT TYPE NAME,PAYMENT TYPE ID 1,PAYMENT CODE 1
2018-10-14,2018-10-14 13:54:11,113382,Y19 Dry T. Chicken Thai R. Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:54:11,113382,Y24 SUKI SOUP CHICK RICE NOODLE,3,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:54:11,113382,N11 P. Chick Springy  Noodle,3,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:54:11,113382,G40 Noodle Double Hit Combo ,1,39.90,39.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,N01 P. Beef Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,N22 D. Beef Thai Springgy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,N43 Kuey Chap Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,N45 Clear T. Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,N46 Clear T. Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,Y22 SUKI SOUP RICE BEEF NOODLE ,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,Y17 Dry T. Beef Thai R. Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 13:56:01,113383,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,A01 Fried Wanton Skin,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,A02 Fried Chicken Skin ,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,B01 Thai Iced Tea,1,2.50,2.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,B02 Thai Iced Coffee,1,2.50,2.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,F13 Ayam Legend,1,7.00,7.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,Y22 SUKI SOUP RICE BEEF NOODLE ,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N14 D. Beef Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N45 Clear T. Beef Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N43 Kuey Chap Beef Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,Y17 Dry T. Beef Thai R. Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N01 P. Beef Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,Y24 SUKI SOUP CHICK RICE NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N37 Kuey Chap Chicken Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N16 D. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N41 Clear T. Chicken Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,Y19 Dry T. Chicken Thai R. Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,N03 P. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:05:32,113384,G40 Noodle Double Hit Combo ,1,39.90,39.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,N43 Kuey Chap Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,N45 Clear T. Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,F12 Sangkaya Steamed Bread,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,B02 Thai Iced Coffee,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,G15 Sweet Treats,1,14.50,14.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,F02 Grill Beef Meat Ball,1,6.50,6.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,B01 Thai Iced Tea,2,16.00,16.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:10:39,113385,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,A01 Fried Wanton Skin,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,A02 Fried Chicken Skin ,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,B18 Mango Smoothie,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,F00 No Side Dish,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,N01 P. Beef Thai Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,N41 Clear T. Chicken Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,Y19 Dry T. Chicken Thai R. Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,N37 Kuey Chap Chicken Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,Y24 SUKI SOUP CHICK RICE NOODLE,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,N16 D. Chick Thai Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,G40 Noodle Double Hit Combo ,1,39.90,39.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:16:53,113386,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,N46 Clear T. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,N38 Kuey Chap Chicken Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,N24 D. Chick Thai Springgy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,N16 D. Chick Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,Y19 Dry T. Chicken Thai R. Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,Y17 Dry T. Beef Thai R. Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,A02 Fried Chicken Skin ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:17:19,113387,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:22:22,113388,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:22:22,113388,N09 P. Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:22:22,113388,N11 P. Chick Springy  Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:22:22,113388,N42 Clear T. Chicken Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:22:22,113388,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:22:22,113388,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,N46 Clear T. Beef Springy Noodle,3,5.70,5.70,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,N44 Kuey Chap Beef Springy Noodle,3,5.70,5.70,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,N09 P. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,Y23 SUKI SOUP BEEF SPRINGY NOODLE,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,Y24 SUKI SOUP CHICK RICE NOODLE,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,N41 Clear T. Chicken Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,N11 P. Chick Springy  Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:14,113389,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:40,113390,Y22 SUKI SOUP RICE BEEF NOODLE ,5,9.50,9.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:40,113390,Y24 SUKI SOUP CHICK RICE NOODLE,5,9.50,9.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:40,113390,A02 Fried Chicken Skin ,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:40,113390,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:23:40,113390,F19 Thai Fried Chicken,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,F12 Sangkaya Steamed Bread,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,G15 Sweet Treats,2,29.00,29.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,F12 Sangkaya Steamed Bread,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,N09 P. Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,N43 Kuey Chap Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,N24 D. Chick Thai Springgy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:01,113391,Y24 SUKI SOUP CHICK RICE NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:30:40,113392,N45 Clear T. Beef Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,Y25 SUKI SOUP CHICK SPRINGY NOODLE,2,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,N09 P. Beef Springy Noodle,2,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,A01 Fried Wanton Skin,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,A02 Fried Chicken Skin ,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,F08 Thai Popeye's Tempura,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,B18 Mango Smoothie,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,G39 Noodle Hit Combo,1,24.50,24.50,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:30:40,113392,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:34:16,113393,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:34:16,113393,F03 Grill Chicken Meat Ball,1,4.60,4.60,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:34:16,113393,N46 Clear T. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:34:16,113393,Y19 Dry T. Chicken Thai R. Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:34:16,113393,B18 Mango Smoothie,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:34:16,113393,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:37:14,113394,F12 Sangkaya Steamed Bread,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:37:14,113394,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:37:14,113394,G15 Sweet Treats,1,14.50,14.50,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:37:14,113394,F19 Thai Fried Chicken,1,12.20,12.20,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:37:14,113394,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:38:08,113395,N01 P. Beef Thai Rice Noodle,6,11.40,11.40,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,N43 Kuey Chap Beef Rice Noodle,7,13.30,13.30,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,F02 Grill Beef Meat Ball,1,6.50,6.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,F16 Tasty Chicken Wing (5pcs),1,9.30,9.30,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,A01 Fried Wanton Skin ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:38:08,113395,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:39:21,113396,F19 Thai Fried Chicken,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:39:21,113396,N46 Clear T. Beef Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:39:21,113396,Y24 SUKI SOUP CHICK RICE NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:39:21,113396,Y25 SUKI SOUP CHICK SPRINGY NOODLE,3,5.70,5.70,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:39:21,113396,B18 Mango Smoothie,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:39:21,113396,B03 Thai Iced Green Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:40:37,113397,R02 Kra Pow Chicken Rice,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:40:37,113397,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:40:37,113397,G38 Wok Treats,2,37.00,37.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:40:37,113397,R02 Kra Pow Chicken Rice,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:40:37,113397,B02 Thai Iced Coffee,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:41:33,113398,R02 Kra Pow Chicken Rice,2,24.40,24.40,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:41:33,113398,B11 Premium Water,2,8.60,8.60,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,F12 Sangkaya Steamed Bread,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,G15 Sweet Treats,1,14.50,14.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,B04 Thai Iced Lemon Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,N01 P. Beef Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,N03 P. Chick Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,F02 Grill Beef Meat Ball,1,6.50,6.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,F03 Grill Chicken Meat Ball,1,4.60,4.60,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:47:22,113399,F10 Yum Mama,1,9.00,9.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,N42 Clear T. Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,Y20 Dry T. Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,Y25 SUKI SOUP CHICK SPRINGY NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,N24 D. Chick Thai Springgy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,N38 Kuey Chap Chicken Springy Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,N03 P. Chick Thai Rice Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,F08 Thai Popeye's Tempura,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,B03 Thai Iced Green Tea,1,2.50,2.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,A01 Fried Wanton Skin,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,A02 Fried Chicken Skin ,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:48:58,113400,G39 Noodle Hit Combo,1,24.50,24.50,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:50:07,113401,R02 Kra Pow Chicken Rice,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:50:07,113401,B01 Thai Iced Tea,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:50:07,113401,G38 Wok Treats,2,37.00,37.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:50:07,113401,R02 Kra Pow Chicken Rice,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:50:07,113401,B03 Thai Iced Green Tea,1,0.00,0.00,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 14:53:58,113402,N01 P. Beef Thai Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:53:58,113402,Y17 Dry T. Beef Thai R. Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:53:58,113402,N45 Clear T. Beef Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:53:58,113402,F16 Tasty Chicken Wing (5pcs),1,9.30,9.30,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:53:58,113402,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:53:58,113402,B18 Mango Smoothie,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:57:05,113403,N01 P. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:57:05,113403,N22 D. Beef Thai Springgy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 14:57:05,113403,Y22 SUKI SOUP RICE BEEF NOODLE ,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:01:48,113404,F12 Sangkaya Steamed Bread,1,7.10,7.10,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:01:48,113404,N38 Kuey Chap Chicken Springy Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:01:48,113404,Y19 Dry T. Chicken Thai R. Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:01:48,113404,N11 P. Chick Springy  Noodle,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:01:48,113404,Y25 SUKI SOUP CHICK SPRINGY NOODLE,1,1.90,1.90,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:01:48,113404,B21 Blue Butterfly Pea,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:05:45,113405,Y22 SUKI SOUP RICE BEEF NOODLE ,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:05:45,113405,Y24 SUKI SOUP CHICK RICE NOODLE,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:05:45,113405,Y19 Dry T. Chicken Thai R. Noodle,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:05:45,113405,N45 Clear T. Beef Rice Noodle,2,3.80,3.80,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:05:45,113405,N14 D. Beef Thai Rice Noodle,1,1.90,1.90,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:05:45,113405,A02 Fried Chicken Skin ,1,1.90,1.90,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:05:45,113405,B21 Blue Butterfly Pea,2,10.40,10.40,BN Sunway Putra Mall,CREDITCARD,,0,
2018-10-14,2018-10-14 15:08:40,113406,R02 Kra Pow Chicken Rice,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:08:40,113406,F19 Thai Fried Chicken,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:08:40,113406,B18 Mango Smoothie,1,5.20,5.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,F19 Thai Fried Chicken,1,12.20,12.20,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,F03 Grill Chicken Meat Ball,1,4.60,4.60,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,N01 P. Beef Thai Rice Noodle,6,11.40,11.40,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,N44 Kuey Chap Beef Springy Noodle,2,3.80,3.80,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,B01 Thai Iced Tea,1,8.00,8.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,B11 Premium Water,1,4.30,4.30,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:15:33,113407,Y27 Sweet Surprise,1,8.55,8.55,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:22:35,113408,N03 P. Chick Thai Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:22:35,113408,N01 P. Beef Thai Rice Noodle,2,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:22:35,113408,Y19 Dry T. Chicken Thai R. Noodle,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:22:35,113408,Y24 SUKI SOUP CHICK RICE NOODLE,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
2018-10-14,2018-10-14 15:22:35,113408,F08 Thai Popeye's Tempura,1,0.00,0.00,BN Sunway Putra Mall,CASH,,0,
